,predict,p0,p1,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Revolving_Bal,Total_Trans_Amt,Total_Trans_Ct,churn,log_Credit_Limit,log_Avg_Open_To_Buy,log_Total_Trans_Amt,log_Avg_Utilization_Ratio,has_revolving_balance,joined_during_campaign,relationship_bin,inactivity_level,contact_level,txn_band,Avg_Utilization_Ratio
9872,0,0.9585365607723042,0.0414634392276958,54,M,1,Uneducated,Married,$120K +,Blue,40,1264,15559,91,0,9.399885773859458,9.289428778295148,9.652458797732384,0.0998453349697161,1,0,high,1,2,high,0.105
9873,0,0.9831613242192628,0.0168386757807372,60,M,1,High School,Single,$60K - $80K,Silver,55,1642,14954,95,0,10.44920723527944,10.400467769480066,9.612800971064049,0.0468835858988504,1,0,high,2,2,high,0.048
9874,0,0.9859393247243609,0.0140606752756391,47,F,5,Post-Graduate,Divorced,Less than $40K,Blue,30,2286,17038,122,0,8.520587424484253,7.912423121473705,9.74326011321524,0.3756929497744942,1,0,high,1,2,high,0.456
9875,0,0.9952053273260624,0.0047946726739374,42,M,3,High School,Married,$40K - $60K,Blue,30,739,15903,100,0,8.374246182096304,8.187299270155147,9.674325928896357,0.1578580846155803,1,0,medium,1,3,high,0.171
9876,0,0.987183907376713,0.0128160926232869,46,M,2,High School,Single,$60K - $80K,Blue,34,0,16856,122,0,9.242420265439597,9.242420265439597,9.732521279780308,0.0,0,0,low,1,1,high,0.0
9877,1,0.0482419834780237,0.9517580165219762,49,M,4,High School,Single,$60K - $80K,Blue,30,0,9980,68,1,9.821138019519102,9.821138019519102,9.208438564686588,0.0,0,0,high,1,2,medium,0.0
9878,0,0.9458123705512582,0.0541876294487417,43,F,3,College,Married,$40K - $60K,Blue,36,0,14829,90,0,9.173053787190169,9.173053787190169,9.60440743513198,0.0,0,1,low,1,2,high,0.0
9879,0,0.9970857293333292,0.0029142706666708,47,M,2,High School,Married,$60K - $80K,Blue,32,1563,14751,107,0,8.254008590564844,7.731930721948486,9.599133945796376,0.341459778132252,1,0,medium,2,2,high,0.407
9880,0,0.9963813673038052,0.0036186326961948,45,M,3,College,Unknown,$80K - $120K,Blue,31,1936,14314,99,0,9.95032342737316,9.85340405236814,9.569063217532216,0.0880108773227133,1,0,low,1,3,high,0.092
9881,0,0.9936553291872882,0.0063446708127118,45,F,2,High School,Single,Unknown,Blue,34,1835,14220,108,0,8.014666370464942,7.081708586105575,9.562475024372697,0.4743690867553755,1,0,high,1,2,high,0.607
9882,0,0.9882308381744064,0.0117691618255937,34,F,3,Uneducated,Single,$40K - $60K,Blue,20,874,15683,94,0,9.07096335550754,8.965079015408355,9.660396363412222,0.0953101798043248,1,0,low,1,2,high,0.1
9883,1,0.103247899332357,0.896752100667643,43,M,3,Uneducated,Married,$80K - $120K,Blue,31,2517,9045,67,1,8.82834762005316,8.36822903827628,9.11007795003779,0.3140805463063118,1,0,high,1,3,medium,0.369
9884,0,0.95371108631377,0.0462889136862299,50,M,1,High School,Single,$80K - $120K,Silver,36,0,16019,105,0,10.44920723527944,10.44920723527944,9.68159322062235,0.0,0,1,high,2,2,high,0.0
9885,0,0.9951152115863652,0.0048847884136346,44,M,4,Uneducated,Married,$80K - $120K,Silver,25,1984,14335,116,0,10.44920723527944,10.390010237778943,9.570529135214713,0.0554347068881005,1,0,medium,1,1,high,0.057
9886,0,0.9873779103347684,0.0126220896652317,38,F,2,Graduate,Single,Less than $40K,Blue,28,1556,14470,103,0,8.10530751550515,7.470793774195062,9.579901925737992,0.3852624007906449,1,0,high,1,3,high,0.47
9887,0,0.9841481962593002,0.0158518037406998,54,M,1,Unknown,Single,$60K - $80K,Blue,48,1230,15678,103,0,8.46653127661401,8.167068178341237,9.66007751636045,0.2303177550622101,1,0,high,2,3,high,0.259
9888,1,0.4118427876096604,0.5881572123903396,51,M,3,High School,Married,$80K - $120K,Blue,47,0,8219,84,1,8.304494897963567,8.304494897963567,9.014325488050224,0.0,0,0,low,2,2,high,0.0
9889,1,0.0169349854221019,0.983065014577898,43,F,3,Unknown,Single,$40K - $60K,Silver,36,531,8301,70,1,9.889084322225385,9.861779749136335,9.024251728612985,0.0266419309464211,1,1,low,1,3,medium,0.027
9890,0,0.9589016616273798,0.0410983383726201,48,F,3,Post-Graduate,Married,$40K - $60K,Blue,37,493,13891,106,0,8.813735892300215,8.73761303680885,9.539068413863964,0.0704584636485614,1,0,high,1,2,high,0.073
9891,0,0.9951874026275728,0.0048125973724273,31,M,1,Graduate,Unknown,Less than $40K,Gold,21,1109,15442,125,0,9.633121357849578,9.55768189473384,9.644911105223,0.0704584636485614,1,0,medium,1,2,high,0.073
9892,0,0.9969520796240464,0.0030479203759537,32,F,2,Graduate,Divorced,Unknown,Silver,27,1526,15200,126,0,10.427624190361792,10.381397345540462,9.62911649414402,0.0440168854167743,1,0,low,1,1,high,0.045
9893,0,0.8006435862091912,0.1993564137908088,42,F,3,Unknown,Unknown,Unknown,Blue,36,0,13784,88,0,9.658162296163171,9.658162296163171,9.531336323457896,0.0,0,1,high,1,2,high,0.0
9894,0,0.9793699573920264,0.0206300426079736,28,M,1,Unknown,Unknown,$40K - $60K,Blue,15,2288,13804,110,0,9.136047767394327,8.853093836138493,9.532786124364256,0.2199384203652614,1,0,high,1,3,high,0.246
9895,0,0.9911248743100788,0.0088751256899211,49,M,5,College,Married,$40K - $60K,Blue,40,892,13697,102,0,8.286773231131251,8.0323601479245,9.52500511575785,0.2029408439966903,1,0,high,1,3,high,0.225
9896,0,0.9969300104980496,0.0030699895019503,44,F,1,High School,Single,Less than $40K,Blue,36,1640,13517,106,0,8.725832056527565,8.416267272826277,9.5117774096603,0.2358623237219844,1,1,medium,1,2,high,0.266
9897,1,0.0195375147170958,0.980462485282904,31,F,1,Graduate,Single,Less than $40K,Blue,13,0,8286,65,1,8.482601746646619,8.482601746646619,9.022443300849044,0.0,0,0,low,1,2,medium,0.0
9898,1,0.0129995236518651,0.9870004763481348,59,M,1,Graduate,Single,$80K - $120K,Blue,54,0,8660,58,1,9.657203308780277,9.657203308780277,9.066585468331043,0.0,0,0,low,2,3,medium,0.0
9899,0,0.9953327486959002,0.0046672513040998,47,M,2,Post-Graduate,Single,$120K +,Silver,35,1652,14738,113,0,10.44920723527944,10.400163540697676,9.598252320836758,0.0468835858988504,1,0,medium,1,3,high,0.048
9900,0,0.99619388719545,0.0038061128045498,51,M,4,High School,Single,$40K - $60K,Blue,36,1850,15635,116,0,9.212138753917564,9.0079793598445,9.657331226912843,0.1697427745870945,1,1,low,1,3,high,0.185
9901,0,0.9981998905083618,0.0018001094916381,53,F,1,College,Single,Less than $40K,Blue,38,1981,16023,119,0,8.267705664762426,7.557472901614746,9.681842877345654,0.4114471797857118,1,0,medium,1,2,high,0.509
9902,0,0.9557463325235668,0.0442536674764331,51,M,3,Unknown,Single,$80K - $120K,Blue,36,0,16557,120,0,8.632662441222351,8.632662441222351,9.71462464769875,0.0,0,1,high,1,2,high,0.0
9903,0,0.99701771341536,0.0029822865846401,51,M,1,Graduate,Single,$40K - $60K,Gold,44,1790,15817,121,0,10.031132906371798,9.94908214009452,9.668903811079362,0.0760346862759976,1,0,medium,1,2,high,0.079
9904,0,0.9850985976611396,0.0149014023388603,38,M,5,Unknown,Married,$80K - $120K,Blue,26,766,15260,115,0,9.682466746602897,9.63351441386512,9.633055833490875,0.0468835858988504,1,0,high,1,2,high,0.048
9905,0,0.7524931147296166,0.2475068852703834,40,M,4,High School,Single,$80K - $120K,Blue,29,0,14134,85,0,9.471087945687758,9.471087945687758,9.556409270127691,0.0,0,0,medium,1,2,high,0.0
9906,1,0.4848094062145789,0.5151905937854211,57,F,1,Uneducated,Single,Less than $40K,Blue,46,0,7733,81,1,9.119320973589014,9.119320973589014,8.953381472167242,0.0,0,0,low,1,2,high,0.0
9907,1,0.0694521175046946,0.9305478824953054,45,F,3,Unknown,Single,Less than $40K,Blue,36,0,8024,78,1,8.922791623969637,8.922791623969637,8.990316947998217,0.0,0,1,low,1,3,high,0.0
9908,0,0.995128484436948,0.0048715155630519,50,M,4,Graduate,Single,$80K - $120K,Blue,36,1696,15237,111,0,9.602720240535692,9.48105429619781,9.631547587032957,0.108854404912082,1,1,medium,1,3,high,0.115
9909,0,0.977258165198889,0.0227418348011109,53,M,3,Unknown,Single,$80K - $120K,Blue,43,1084,14319,124,0,10.44920723527944,10.417298715142485,9.569412440514636,0.0305292050348228,1,0,high,1,3,high,0.031
9910,0,0.9974975558495732,0.0025024441504267,47,M,3,Unknown,Married,$80K - $120K,Blue,36,1116,15627,104,0,9.178230318057947,9.055789612127583,9.65681945617496,0.108854404912082,1,1,medium,1,2,high,0.115
9911,0,0.9847884222703592,0.0152115777296406,35,M,3,Graduate,Married,$60K - $80K,Blue,36,924,13908,124,0,9.886951583896028,9.838842359042596,9.54029139160713,0.0459289318883998,1,1,high,1,3,high,0.047
9912,0,0.9887661263174596,0.0112338736825402,42,M,3,High School,Married,$80K - $120K,Silver,36,1294,13845,120,0,10.44920723527944,10.4109976861338,9.53575166123797,0.0363319292473902,1,1,high,1,2,high,0.037
9913,0,0.9907693402119314,0.0092306597880686,40,F,4,Uneducated,Married,Less than $40K,Blue,36,1067,15926,117,0,8.528528701079983,8.29154650988391,9.675771061251782,0.1914464645709552,1,1,high,1,2,high,0.211
9914,0,0.997684920732646,0.0023150792673539,48,M,2,Graduate,Divorced,$60K - $80K,Silver,33,1754,15054,110,0,10.135313304233172,10.063222610657286,9.619465440915834,0.0676586484738148,1,0,medium,1,2,high,0.07
9915,0,0.9891465101645196,0.0108534898354802,27,M,0,Graduate,Single,Less than $40K,Blue,13,2420,15656,124,0,8.184792654165078,7.061334366910438,9.658673380311525,0.5158131652770298,1,0,low,1,3,high,0.675
9916,1,0.0345831039328448,0.9654168960671552,31,F,1,Uneducated,Single,Unknown,Blue,36,0,9212,71,1,9.95551058060328,9.95551058060328,9.128370809108931,0.0,0,1,low,1,2,high,0.0
9917,1,0.0258655408334126,0.9741344591665874,40,M,2,Unknown,Single,$60K - $80K,Blue,20,0,8672,64,1,8.36264243156764,8.36264243156764,9.067970030684457,0.0,0,0,high,1,3,medium,0.0
9918,0,0.9962212834326488,0.0037787165673513,37,M,2,Graduate,Divorced,$80K - $120K,Blue,25,2209,16606,96,0,10.134122969608631,10.042336034354935,9.717579572206754,0.0843411484337508,1,0,medium,1,2,high,0.088
9919,0,0.9542786697821156,0.0457213302178843,60,F,0,Graduate,Single,Unknown,Gold,55,2517,16328,124,0,8.918650278126863,8.507748732588238,9.70069794710231,0.2904282981198061,1,0,high,1,2,high,0.337
9920,0,0.9765350159568752,0.0234649840431247,50,M,4,Graduate,Married,$60K - $80K,Blue,34,0,15427,95,0,9.806040090370162,9.806040090370162,9.64393931932812,0.0,0,0,high,1,1,high,0.0
9921,1,0.2536498999597341,0.7463501000402659,49,M,2,Unknown,Married,$80K - $120K,Blue,39,2097,8636,74,1,10.304475988617217,10.231675569569644,9.063810579280286,0.0676586484738148,1,0,low,1,3,high,0.07
9922,0,0.9221280608997168,0.0778719391002833,52,M,3,Post-Graduate,Divorced,$60K - $80K,Blue,33,2517,15313,91,0,8.128290171607052,6.77078942390898,9.63652272167307,0.5556077665378839,1,0,high,1,2,high,0.743
9923,0,0.987382635978308,0.0126173640216918,49,M,2,High School,Single,$80K - $120K,Silver,40,1313,15154,99,0,10.44920723527944,10.410425629574926,9.626085789491905,0.0372957847436968,1,0,high,1,2,high,0.038
9924,0,0.9923447478609184,0.0076552521390814,49,F,4,Unknown,Single,Less than $40K,Blue,45,1785,14261,99,0,9.151863442217207,8.942068693044225,9.565353936588249,0.1731126177086447,1,0,high,1,2,high,0.189
9925,0,0.9878551677532296,0.0121448322467705,42,F,1,College,Single,Unknown,Silver,31,2228,15998,121,0,10.33432796697552,10.259167001133758,9.680281499268713,0.0695260626486102,1,0,high,1,2,high,0.072
9926,1,0.3647110691292022,0.6352889308707977,29,M,1,Graduate,Married,$60K - $80K,Blue,17,2517,9451,79,1,8.77971129020447,8.290041618704489,9.1539816383068,0.3271431413326945,1,0,high,1,3,high,0.387
9927,0,0.9930485989337692,0.0069514010662309,45,F,3,Uneducated,Divorced,$40K - $60K,Blue,36,1300,16078,105,0,8.345217926676428,7.975908360165538,9.685269351744411,0.2692634869277628,1,1,medium,1,3,high,0.309
9928,0,0.9832181681057102,0.0167818318942898,32,M,1,Graduate,Divorced,$40K - $60K,Blue,19,1135,16236,94,0,8.204671828950811,7.833203948641057,9.695047867587114,0.2700271372130601,1,0,low,1,3,high,0.31
9929,0,0.993309063431522,0.0066909365684779,30,M,2,Uneducated,Single,$60K - $80K,Blue,13,979,14596,104,0,8.32069157104845,8.048468743668883,9.58857130713058,0.2134971742624043,1,0,medium,1,2,high,0.238
9930,0,0.966269886065982,0.0337301139340179,57,F,1,Graduate,Married,Less than $40K,Blue,46,0,16469,115,0,8.19946419761216,8.19946419761216,9.709295823171686,0.0,0,0,high,1,2,high,0.0
9931,0,0.9755798599967588,0.0244201400032413,39,F,2,Graduate,Single,Less than $40K,Blue,31,2048,14571,91,0,9.02713842775492,8.744806737401898,9.586857158128456,0.2199384203652614,1,0,high,1,2,high,0.246
9932,0,0.9919549116107318,0.0080450883892682,49,M,2,Doctorate,Married,$120K +,Blue,34,2311,15195,121,0,10.20821109084276,10.119163289002817,9.628787514307517,0.0815799869924228,1,0,medium,2,3,high,0.085
9933,0,0.9888638705846016,0.0111361294153983,38,F,0,High School,Single,Less than $40K,Silver,36,1941,16401,119,0,9.528648637969724,9.37644785490711,9.705158557596356,0.1319050708799385,1,1,high,1,2,high,0.141
9934,0,0.9824322186955488,0.0175677813044511,36,M,3,Graduate,Married,$60K - $80K,Silver,13,1173,16258,108,0,10.246190338907978,10.203666216317192,9.696401880595555,0.0411419433311751,1,0,high,1,2,high,0.042
9935,0,0.9905394726095436,0.0094605273904563,31,M,1,College,Single,$40K - $60K,Blue,36,2045,13988,92,0,9.315600882633676,9.112176123188952,9.546026585476431,0.1688985364618139,1,1,medium,1,2,high,0.184
9936,1,0.0081205339706015,0.9918794660293984,52,M,5,Uneducated,Married,$80K - $120K,Blue,44,199,8517,60,1,9.206332350578643,9.186150133174966,9.049936850483158,0.0198026272961797,1,0,low,1,3,medium,0.02
9937,0,0.9855188611176168,0.0144811388823831,35,F,2,Graduate,Married,Less than $40K,Blue,28,2266,14257,94,0,8.297792626380861,7.466799475018602,9.565073431677574,0.4478858239921165,1,0,high,1,2,high,0.565
9938,0,0.9864024457017786,0.0135975542982213,46,M,4,Unknown,Single,$60K - $80K,Blue,31,1202,14103,96,0,9.963029235244443,9.90473677193656,9.554213724077709,0.0554347068881005,1,0,high,1,3,high,0.057
9939,0,0.9873585292115588,0.0126414707884412,56,F,2,Unknown,Married,$40K - $60K,Blue,49,0,13222,112,0,8.211211361793023,8.211211361793023,9.489713016556824,0.0,0,0,medium,1,2,high,0.0
9940,0,0.9877362180768056,0.0122637819231944,39,M,4,Post-Graduate,Single,$80K - $120K,Blue,32,1681,14043,117,0,10.192830744564542,10.12783038442582,9.549950537288325,0.0610950993598108,1,0,high,1,2,high,0.063
9941,0,0.9511853143373696,0.0488146856626304,32,F,1,Graduate,Married,Less than $40K,Blue,36,2517,13783,116,0,9.164401140034736,8.858510813033927,9.531263778207766,0.2342812957246657,1,1,high,1,2,high,0.264
9942,1,0.6026581993076081,0.3973418006923919,33,M,2,Unknown,Married,$120K +,Blue,36,0,7729,82,1,9.688312170871097,9.688312170871097,8.952864141581468,0.0,0,1,medium,1,3,high,0.0
9943,1,0.0415164039200478,0.958483596079952,52,M,2,College,Single,$120K +,Blue,32,0,7886,64,1,8.504310565585223,8.504310565585223,8.97297111339799,0.0,0,0,high,1,1,medium,0.0
9944,0,0.9859033180794504,0.0140966819205494,55,M,2,High School,Single,$80K - $120K,Blue,36,0,14485,106,0,9.799403998992805,9.799403998992805,9.580937944755272,0.0,0,1,medium,1,2,high,0.0
9945,0,0.9843434914446508,0.0156565085553493,50,M,4,High School,Married,$80K - $120K,Blue,43,2413,15338,121,0,9.72609383397847,9.570529135214713,9.638153883748108,0.1345308929576061,1,0,low,1,3,high,0.144
9946,1,0.072305190341552,0.927694809658448,44,M,1,Uneducated,Married,$40K - $60K,Blue,34,0,10583,75,1,9.30328411761892,9.30328411761892,9.267098705794792,0.0,0,0,high,1,2,high,0.0
9947,0,0.9775446907112928,0.0224553092887071,32,F,2,High School,Single,Less than $40K,Silver,23,1472,13785,117,0,9.557045784877424,9.447150114054208,9.531408863445597,0.0989399478549035,1,0,high,1,2,high,0.104
9948,1,0.104198821337578,0.8958011786624219,51,M,3,Graduate,Single,$80K - $120K,Gold,36,2201,8614,63,1,10.44920723527944,10.3833177425996,9.06126014896203,0.0620353909194526,1,1,high,1,2,medium,0.064
9949,1,0.0505765694040336,0.9494234305959665,54,M,4,Graduate,Married,$120K +,Blue,36,0,7667,68,1,8.947025655972697,8.947025655972697,8.944811104165534,0.0,0,1,low,1,3,medium,0.0
9950,1,0.229758159860544,0.770241840139456,45,M,5,Uneducated,Single,$120K +,Silver,36,0,8603,84,1,10.44920723527944,10.44920723527944,9.05998249038762,0.0,0,1,high,1,1,high,0.0
9951,1,0.0128406488055182,0.9871593511944816,44,F,3,Unknown,Single,Unknown,Blue,34,0,8898,60,1,10.16669761306342,10.16669761306342,9.093694189856862,0.0,0,0,low,1,2,medium,0.0
9952,0,0.996253519783132,0.003746480216868,44,M,2,Uneducated,Married,$40K - $60K,Blue,36,1460,16461,105,0,8.254268770090183,7.776535028185241,9.70880997353259,0.3220834991691133,1,1,medium,1,2,high,0.38
9953,0,0.9893222237817536,0.0106777762182462,40,M,3,Uneducated,Married,$80K - $120K,Blue,34,2043,16256,111,0,9.605148899895818,9.457044187699406,9.696278864234223,0.1292723357041391,1,0,high,1,2,high,0.138
9954,1,0.0688285326149319,0.931171467385068,39,M,4,Graduate,Married,$80K - $120K,Blue,31,542,7773,64,1,8.276394704863307,8.127995055771946,8.958540111412168,0.1292723357041391,1,0,low,1,2,medium,0.138
9955,0,0.9948961239726852,0.0051038760273147,48,M,3,Uneducated,Divorced,$40K - $60K,Blue,35,2307,15243,107,0,9.343821763350665,9.11833472618016,9.63194126199375,0.1839868361130158,1,0,medium,2,2,high,0.202
9956,0,0.9863354106309838,0.0136645893690161,48,F,5,Unknown,Divorced,Unknown,Blue,43,2249,15903,121,0,9.951086531335408,9.837668211498835,9.674325928896357,0.1016536537264998,1,0,high,1,2,high,0.107
9957,0,0.9580484827779254,0.0419515172220745,43,M,4,Graduate,Unknown,$40K - $60K,Blue,38,0,14662,125,0,8.235360643753348,8.235360643753348,9.59308259297708,0.0,0,0,high,1,2,high,0.0
9958,0,0.9883446023297356,0.0116553976702644,56,M,2,High School,Unknown,$120K +,Blue,52,1453,15399,116,0,10.058908853353955,9.994698432589512,9.64212278840172,0.060153922819747,1,0,high,1,2,high,0.062
9959,1,0.0180526258842482,0.9819473741157516,32,F,0,Graduate,Single,Less than $40K,Blue,36,0,8620,67,1,9.004053937728395,9.004053937728395,9.061956366209923,0.0,0,1,high,1,2,medium,0.0
9960,0,0.9884690551700432,0.0115309448299567,40,F,1,Uneducated,Single,Less than $40K,Silver,34,1774,15772,130,0,9.522958929717996,9.383957488139991,9.666054896487474,0.1222176327242492,1,0,high,1,2,high,0.13
9961,0,0.9777317267941396,0.0222682732058603,54,M,2,College,Married,$80K - $120K,Silver,39,2305,13756,106,0,10.44920723527944,10.380094332915435,9.529303064460995,0.0648509723196163,1,0,high,1,3,high,0.067
9962,0,0.954938136908478,0.0450618630915219,36,M,1,Uneducated,Married,$60K - $80K,Blue,19,0,15097,115,0,9.186559843310778,9.186559843310778,9.62231756369957,0.0,0,0,high,1,3,high,0.0
9963,1,0.2019878404141714,0.7980121595858286,48,M,3,High School,Married,$60K - $80K,Blue,36,0,5189,57,1,9.039789270781144,9.039789270781144,8.554488976159934,0.0,0,1,low,1,3,medium,0.0
9964,0,0.9940269801753095,0.0059730198246904,47,M,4,Unknown,Married,$60K - $80K,Blue,36,1749,18484,108,0,9.267287652417933,9.086702731518004,9.824714871370732,0.1527210870176639,1,1,high,2,2,high,0.165
9965,0,0.991825887905704,0.0081741120942958,41,M,4,Unknown,Married,$120K +,Silver,36,2205,15033,98,0,10.44920723527944,10.383193957243249,9.618069581737414,0.0620353909194526,1,1,medium,1,3,high,0.064
9966,0,0.9901846028121912,0.0098153971878087,57,F,1,Graduate,Married,Less than $40K,Blue,52,1101,14651,120,0,8.972463821059907,8.822027322685583,9.592332123898704,0.1310282624064041,1,0,high,1,2,high,0.14
9967,0,0.9796172183053234,0.0203827816946765,39,F,3,Graduate,Unknown,Unknown,Silver,30,2070,15335,99,0,10.431347268857898,10.36835300392574,9.63795828472548,0.059211859631846,1,0,high,1,3,high,0.061
9968,1,0.1593384089771834,0.8406615910228166,51,F,1,Graduate,Married,Unknown,Silver,44,2418,10156,72,1,10.404414344122872,10.32833036107053,9.2259184019395,0.0704584636485614,1,0,high,1,3,high,0.073
9969,0,0.996927765631466,0.0030722343685341,40,M,2,Graduate,Single,$120K +,Blue,33,1213,14641,117,0,9.94712158955619,9.88730735630709,9.591649390206587,0.0563803334361076,1,0,medium,1,2,high,0.058
9970,0,0.985277171777548,0.014722828222452,59,M,1,Doctorate,Single,$80K - $120K,Blue,49,707,15004,117,0,10.030824800997324,9.999206739594673,9.616138757874468,0.0305292050348228,1,0,high,1,2,high,0.031
9971,0,0.9963435214865854,0.0036564785134145,46,M,2,High School,Single,Less than $40K,Blue,36,1142,14731,113,0,8.247743887225516,7.892452043520352,9.597777277564957,0.2615947376884625,1,1,high,1,0,high,0.299
